Datetime,Open,High,Low,Close,Adj Close,Volume,SMA_50,SMA_200,RSI,CCI,Momentum,NextClose
2023-11-27 13:45:00-05:00,4556.66015625,4557.83984375,4556.31982421875,4556.52978515625,4556.52978515625,13742950,4554.688212890625,,49.93708432324407,-26.69030628858488,-0.015150237534081339,4556.0400390625
2023-11-27 13:50:00-05:00,4556.52001953125,4557.169921875,4555.919921875,4556.0400390625,4556.0400390625,13491453,4554.835615234375,,47.85805510154524,-56.81263718015403,-0.03707857669260596,4556.759765625
2023-11-27 13:55:00-05:00,4556.10986328125,4557.10009765625,4555.2001953125,4556.759765625,4556.759765625,12058638,4555.003212890625,,51.081301734898844,-56.83412234013064,-0.020408930690949973,4557.33984375
2023-11-27 14:00:00-05:00,4556.81982421875,4558.259765625,4556.66015625,4557.33984375,4557.33984375,13914512,4555.156005859375,,53.5723745591946,5.747808226476076,-0.03970166878740908,4556.830078125
2023-11-27 14:05:00-05:00,4557.35009765625,4557.7001953125,4556.3798828125,4556.830078125,4556.830078125,14727000,4555.272607421875,,51.10928567340537,-38.77682196178238,-0.03334582686028313,4557.009765625
2023-11-27 14:10:00-05:00,4556.81005859375,4557.2099609375,4556.47998046875,4557.009765625,4557.009765625,13044000,4555.360400390625,,51.947940398909175,-53.093493455646346,-0.07083988088278313,4555.169921875
2023-11-27 14:15:00-05:00,4556.97998046875,4556.97998046875,4555.169921875,4555.169921875,4555.169921875,15521000,4555.334794921875,,43.6849632892055,-155.32894753559538,-0.07831796321883401,4555.490234375
2023-11-27 14:20:00-05:00,4555.18017578125,4555.8798828125,4554.7900390625,4555.490234375,4555.490234375,14297000,4555.3501953125,,45.31578989469557,-166.50675336351685,-0.04782460198660654,4555.31982421875
2023-11-27 14:25:00-05:00,4555.4599609375,4555.740234375,4554.52001953125,4555.31982421875,4555.31982421875,13198000,4555.424189453125,,44.576197048223015,-151.7750680930892,-0.05748467994713466,4554.1298828125
2023-11-27 14:30:00-05:00,4555.330078125,4555.5498046875,4553.9501953125,4554.1298828125,4554.1298828125,14182000,4555.524990234375,,39.70332695976924,-164.27454563919045,-0.09630618490080549,4553.97021484375
2023-11-27 14:35:00-05:00,4554.1298828125,4555.68017578125,4553.89013671875,4553.97021484375,4553.97021484375,14855000,4555.564794921875,,39.08590944263021,-144.18103463443836,-0.06604737431149309,4549.81982421875
2023-11-27 14:40:00-05:00,4553.83984375,4553.83984375,4547.31982421875,4549.81982421875,4549.81982421875,19964000,4555.475791015625,,27.231508668767674,-288.9786060432936,-0.15033122375981295,4548.77978515625
2023-11-27 14:45:00-05:00,4549.89013671875,4550.740234375,4548.22998046875,4548.77978515625,4548.77978515625,14506000,4555.370791015625,,25.17130359154737,-254.45398180798443,-0.17008557752101341,4549.240234375
2023-11-27 14:50:00-05:00,4548.7998046875,4549.4599609375,4548.64013671875,4549.240234375,4549.240234375,13754000,4555.25619140625,,27.776462848072953,-206.17565595861623,-0.14924813279075574,4552.1298828125
2023-11-27 14:55:00-05:00,4549.25,4552.1298828125,4548.97998046875,4552.1298828125,4552.1298828125,17584000,4555.207392578125,,41.533403469259724,-122.610163281829,-0.1016047158646945,4551.89990234375
2023-11-27 15:00:00-05:00,4552.14013671875,4552.68994140625,4551.52001953125,4551.89990234375,4551.89990234375,15781000,4555.170390625,,40.86623068733554,-81.52698859059437,-0.11936659526742147,4551.85986328125
2023-11-27 15:05:00-05:00,4551.919921875,4552.83984375,4551.240234375,4551.85986328125,4551.85986328125,16514000,4555.1319921875,,40.743521525090266,-73.06118586697812,-0.10907176169700616,4550.93994140625
2023-11-27 15:10:00-05:00,4551.89990234375,4552.2998046875,4550.93994140625,4550.93994140625,4550.93994140625,16471000,4555.13298828125,,37.92579505278276,-77.74195696293096,-0.1331975249326137,4553.16015625
2023-11-27 15:15:00-05:00,4550.91015625,4553.16015625,4550.3701171875,4553.16015625,4553.16015625,19965000,4555.174189453125,,47.383596042292154,-48.224359109193145,-0.04412054126342536,4554.81005859375
2023-11-27 15:20:00-05:00,4553.22998046875,4554.89013671875,4553.2001953125,4554.81005859375,4554.81005859375,17933000,4555.26298828125,,53.10207531616293,11.154839491912883,-0.01493090197225103,4554.91015625
2023-11-27 15:25:00-05:00,4554.81982421875,4555.22998046875,4554.2099609375,4554.91015625,4554.91015625,18583000,4555.34138671875,,53.43274197523207,28.664929383898,-0.008993176869206088,4555.47998046875
2023-11-27 15:30:00-05:00,4554.990234375,4555.85986328125,4554.41015625,4555.47998046875,4555.47998046875,23461000,4555.434189453125,,55.362225160389514,44.72801019660343,0.029645567671342264,4557.52001953125
2023-11-27 15:35:00-05:00,4555.52001953125,4558.47021484375,4555.18017578125,4557.52001953125,4557.52001953125,26525000,4555.50359375,,61.51088564085143,96.0000438022753,0.07794966853163303,4556.5
2023-11-27 15:40:00-05:00,4557.52001953125,4557.85986328125,4556.14013671875,4556.5,4556.5,26028000,4555.5851953125,,57.263601446233245,91.2605521464031,0.14682286418665058,4553.47021484375
2023-11-27 15:45:00-05:00,4556.52978515625,4556.759765625,4553.47021484375,4553.47021484375,4553.47021484375,37055000,4555.5816015625,,46.90372246848655,29.057678702054844,0.10311401978187616,4551.7900390625
2023-11-27 15:50:00-05:00,4553.3701171875,4555.27001953125,4551.7001953125,4551.7900390625,4551.7900390625,64014000,4555.54259765625,,42.33017056306567,-16.46245011975392,0.056049022608943545,4550.85986328125
2023-11-27 15:55:00-05:00,4551.81005859375,4551.81005859375,4549.22998046875,4550.85986328125,4550.85986328125,137805000,4555.47259765625,,40.00449016964936,-81.55574309958622,-0.027899457263845198,4544.33984375
2023-11-28 09:30:00-05:00,4545.5498046875,4547.2998046875,4544.009765625,4544.33984375,4544.33984375,0,4555.237197265625,,28.277060701461167,-212.54471167864668,-0.16608578299046878,4544.81982421875
2023-11-28 09:35:00-05:00,4544.66015625,4546.509765625,4542.47021484375,4544.81982421875,4544.81982421875,29711122,4555.004990234375,,29.906107717566,-195.48887586275893,-0.1546629130499005,4541.39013671875
2023-11-28 09:40:00-05:00,4544.669921875,4544.72021484375,4540.72998046875,4541.39013671875,4541.39013671875,31673386,4554.708193359375,,25.456777539068028,-206.87149089931626,-0.20984246793969097,4543.97998046875
2023-11-28 09:45:00-05:00,4541.259765625,4545.3701171875,4541.259765625,4543.97998046875,4543.97998046875,36074057,4554.442392578125,,33.50214813816973,-151.07923665393741,-0.20162207052279107,4540.97998046875
2023-11-28 09:50:00-05:00,4543.919921875,4544.3701171875,4540.85009765625,4540.97998046875,4540.97998046875,26432211,4554.1171875,,29.526707379904977,-149.60550876576949,-0.3036367696366661,4541.4599609375
2023-11-28 09:55:00-05:00,4540.990234375,4541.89990234375,4540.509765625,4541.4599609375,4541.4599609375,21940597,4553.811982421875,,30.93870620621088,-137.47895803287886,-0.2952900244156161,4544.7998046875
2023-11-28 10:00:00-05:00,4541.47998046875,4546.18994140625,4541.35986328125,4544.7998046875,4544.7998046875,27836027,4553.6109765625,,39.95402234027811,-83.48194827026674,-0.23444677239369693,4544.06005859375
2023-11-28 10:05:00-05:00,4544.83984375,4545.72021484375,4542.85986328125,4544.06005859375,4544.06005859375,24776064,4553.385380859375,,38.74751135912832,-72.51498976275077,-0.2953352015968629,4544.35986328125
2023-11-28 10:10:00-05:00,4544.1201171875,4544.66015625,4541.58984375,4544.35986328125,4544.35986328125,23119691,4553.157177734375,,39.54430962015718,-72.6715548916309,-0.2664355693789092,4546.66015625
2023-11-28 10:15:00-05:00,4544.2998046875,4546.85986328125,4544.2998046875,4546.66015625,4546.66015625,23763650,4552.985380859375,,45.41180540971438,-37.45534132009625,-0.14955755220600875,4546.419921875
2023-11-28 10:20:00-05:00,4546.7900390625,4548.10986328125,4546.31005859375,4546.419921875,4546.419921875,21362787,4552.758583984375,,44.92145549637588,-21.8064849611952,-0.11797813918073526,4546.080078125
2023-11-28 10:25:00-05:00,4546.419921875,4547.72998046875,4545.85986328125,4546.080078125,4546.080078125,18719513,4552.53578125,,44.19445626795075,-23.823001181010667,-0.10503037447529072,4547.10986328125
2023-11-28 10:30:00-05:00,4546.080078125,4547.5400390625,4545.259765625,4547.10986328125,4547.10986328125,21213683,4552.32337890625,,46.99381589445642,-18.85640533573106,0.0609553780415369,4550.35009765625
2023-11-28 10:35:00-05:00,4547.14990234375,4550.89990234375,4544.85986328125,4550.35009765625,4550.35009765625,23608603,4552.17658203125,,54.69476448464018,16.620990734776885,0.12168300727852613,4558.8701171875
2023-11-28 10:40:00-05:00,4550.35986328125,4559.0400390625,4550.35986328125,4558.8701171875,4558.8701171875,27819379,4552.170986328125,,67.90054750095427,130.2955715374864,0.38490373965932057,4555.41015625
2023-11-28 10:45:00-05:00,4558.91015625,4558.93994140625,4555.27001953125,4555.41015625,4555.41015625,21527974,4552.1121875,,60.22345582712649,138.75837567951498,0.2515454696187038,4555.43994140625
2023-11-28 10:50:00-05:00,4555.31005859375,4557.2099609375,4555.240234375,4555.43994140625,4555.43994140625,21670110,4552.016181640625,,60.265105240422194,132.17828583919024,0.3184326070516468,4557.25
2023-11-28 10:55:00-05:00,4555.31005859375,4557.25,4552.52978515625,4557.25,4557.25,22475719,4551.986376953125,,62.81337850181402,124.62155231266757,0.34768640917931687,4557.39013671875
2023-11-28 11:00:00-05:00,4557.240234375,4557.60986328125,4555.52001953125,4557.39013671875,4557.39013671875,20161145,4551.98078125,,63.0111613470153,131.83925060013746,0.27702720850903817,4556.83984375
2023-11-28 11:05:00-05:00,4557.419921875,4558.58984375,4556.830078125,4556.83984375,4556.83984375,19342338,4551.958779296875,,61.625088189116326,123.37713156975717,0.281241554721109,4558.169921875
2023-11-28 11:10:00-05:00,4556.81005859375,4558.240234375,4554.9599609375,4558.169921875,4558.169921875,18200004,4551.95177734375,,63.70336279150812,102.65998031370054,0.30389447599289515,4558.2099609375
2023-11-28 11:15:00-05:00,4558.1201171875,4558.68994140625,4556.60986328125,4558.2099609375,4558.2099609375,17022491,4551.976376953125,,63.76697662190054,96.60958877091672,0.2540283260806997,4561.8798828125
2023-11-28 11:20:00-05:00,4558.18994140625,4561.8798828125,4557.56982421875,4561.8798828125,4561.8798828125,21978149,4552.080576171875,,69.110771923865,110.83128479690012,0.3400469205036415,4561.10009765625
2023-11-28 11:25:00-05:00,4561.830078125,4561.91015625,4560.759765625,4561.10009765625,4561.10009765625,21712136,4552.171982421875,,66.85456395785727,106.47694531989202,0.33039496166211185,4566.81982421875
2023-11-28 11:30:00-05:00,4561.35986328125,4567.169921875,4561.35986328125,4566.81982421875,4566.81982421875,21594507,4552.387578125,,73.64977188965938,132.81083505035758,0.43346128706195486,4566.89990234375
2023-11-28 11:35:00-05:00,4566.93017578125,4567.52978515625,4566.0498046875,4566.89990234375,4566.89990234375,19025376,4552.590380859375,,73.73097008195896,139.32200440873615,0.3637039861179981,4567.60986328125
2023-11-28 11:40:00-05:00,4566.919921875,4567.97021484375,4566.89013671875,4567.60986328125,4567.60986328125,17714070,4552.79578125,,74.481759175404,136.998647800999,0.19170860035691925,4566.81982421875
2023-11-28 11:45:00-05:00,4567.60986328125,4568.14013671875,4565.02001953125,4566.81982421875,4566.81982421875,19345855,4552.995576171875,,72.01517064231813,123.00866010240229,0.25046412018676284,4565.27001953125
2023-11-28 11:50:00-05:00,4566.7900390625,4566.990234375,4565.08984375,4565.27001953125,4565.27001953125,15501831,4553.16078125,,67.30631187752539,105.28381946128843,0.2157876791580636,4565.490234375
2023-11-28 11:55:00-05:00,4565.330078125,4565.740234375,4564.56982421875,4565.490234375,4565.490234375,16092375,4553.3671875,,67.63019333050197,88.37725285093988,0.18081593888858413,4565.52978515625
2023-11-28 12:00:00-05:00,4565.52001953125,4566.080078125,4565.14990234375,4565.52978515625,4565.52978515625,14129696,4553.567978515625,,67.69209809552564,82.17133720926907,0.1786032837504761,4563.14013671875
2023-11-28 12:05:00-05:00,4565.56982421875,4565.580078125,4562.06005859375,4563.14013671875,4563.14013671875,19134061,4553.724384765625,,60.20091064952707,50.417101489224265,0.13826013607634813,4563.43994140625
2023-11-28 12:10:00-05:00,4563.14013671875,4564.2001953125,4563.08984375,4563.43994140625,4563.43994140625,14961664,4553.9105859375,,60.78722344641564,43.485551641204616,0.1156170046658151,4560.60009765625
2023-11-28 12:15:00-05:00,4563.4501953125,4563.7099609375,4560.580078125,4560.60009765625,4560.60009765625,18562483,4554.04318359375,,52.84565579297635,5.135946079254997,0.05243586274508544,4561.14990234375
2023-11-28 12:20:00-05:00,4560.58984375,4561.31982421875,4560.27001953125,4561.14990234375,4561.14990234375,14450409,4554.26978515625,,54.09603798769863,-12.377484448484608,-0.016001746812762438,4559.7001953125
2023-11-28 12:25:00-05:00,4561.169921875,4561.31982421875,4559.43017578125,4559.7001953125,4559.7001953125,14842298,4554.488193359375,,50.30799765969202,-31.44630059441923,-0.030692208322052578,4555.8701171875
2023-11-28 12:30:00-05:00,4559.68017578125,4559.68017578125,4554.22021484375,4555.8701171875,4555.8701171875,16459173,4554.620791015625,,41.9501456117504,-102.54386495044066,-0.23976656519667222,4557.18994140625
2023-11-28 12:35:00-05:00,4555.93017578125,4557.9599609375,4555.8701171875,4557.18994140625,4557.18994140625,14180927,4554.7219921875,,45.32122929197879,-97.3645028249528,-0.2126160227973644,4555.490234375
2023-11-28 12:40:00-05:00,4557.18994140625,4557.47998046875,4555.02978515625,4555.490234375,4555.490234375,11546113,4554.793798828125,,41.94313370504315,-115.421049918865,-0.26533853085131004,4554.27978515625
2023-11-28 12:45:00-05:00,4555.580078125,4555.91015625,4554.27978515625,4554.27978515625,4554.27978515625,12940476,4554.842197265625,,39.67511992897169,-131.6261752169773,-0.27459018628231596,4555.10986328125
2023-11-28 12:50:00-05:00,4554.2001953125,4555.10986328125,4552.0498046875,4555.10986328125,4555.10986328125,16167904,4554.925595703125,,41.99162159269338,-137.01764243173275,-0.22255323795816176,4554.43017578125
2023-11-28 12:55:00-05:00,4555.06005859375,4555.64013671875,4554.080078125,4554.43017578125,4554.43017578125,12000382,4554.95099609375,,40.61627781330754,-117.5393613980328,-0.24225347171866382,4547.7998046875
2023-11-28 13:00:00-05:00,4554.43994140625,4554.4501953125,4544.39990234375,4547.7998046875,4547.7998046875,24253434,4554.810791015625,,30.218602819690844,-180.01882719556662,-0.38834442667299807,4549.3701171875
2023-11-28 13:05:00-05:00,4547.93017578125,4550.43017578125,4547.93017578125,4549.3701171875,4549.3701171875,11939644,4554.699990234375,,34.495605191069174,-145.25974799976711,-0.30176630825876205,4545.77001953125
2023-11-28 13:10:00-05:00,4549.39013671875,4549.39013671875,4544.72021484375,4545.77001953125,4545.77001953125,15658901,4554.505791015625,,29.961639025759055,-151.97211443316496,-0.3872061887935116,4547.39013671875
2023-11-28 13:15:00-05:00,4545.77978515625,4547.43017578125,4543.89990234375,4547.39013671875,4547.39013671875,15700472,4554.303193359375,,34.155834209374575,-137.4614113935699,-0.28965400724980833,4546.9599609375
2023-11-28 13:20:00-05:00,4547.490234375,4548.830078125,4546.7099609375,4546.9599609375,4546.9599609375,12955952,4554.112392578125,,33.58080751230368,-112.07002979901046,-0.31110447387310136,4551.27978515625
2023-11-28 13:25:00-05:00,4546.97998046875,4551.669921875,4546.669921875,4551.27978515625,4551.27978515625,17388094,4554.068583984375,,43.81090856073955,-77.6861456022356,-0.18467025891102268,4551.31005859375
2023-11-28 13:30:00-05:00,4551.2900390625,4551.52978515625,4550.2998046875,4551.31005859375,4551.31005859375,14333000,4554.058984375,,43.87614858953103,-57.44112781311767,-0.10009193582026622,4551.0498046875
2023-11-28 13:35:00-05:00,4551.27001953125,4551.8798828125,4550.16015625,4551.0498046875,4551.0498046875,14141000,4554.062783203125,,43.4095242764223,-51.88789691470219,-0.13473515033817718,4550.97021484375
2023-11-28 13:40:00-05:00,4551.02978515625,4552.1298828125,4550.35986328125,4550.97021484375,4550.97021484375,13463000,4554.195390625,,43.258011069262025,-44.02381450731557,-0.09922136364474358,4552.22998046875
2023-11-28 13:45:00-05:00,4550.97021484375,4553.18994140625,4550.89990234375,4552.22998046875,4552.22998046875,13311000,4554.34359375,,46.44431935491695,-24.14160097891069,-0.04500831710385739,4551.990234375
2023-11-28 13:50:00-05:00,4552.2099609375,4552.85986328125,4551.81005859375,4551.990234375,4551.990234375,13419000,4554.555595703125,,45.915883047987464,-15.263965939158645,-0.06848635927307341,4549.22998046875
2023-11-28 13:55:00-05:00,4551.97998046875,4551.97998046875,4549.0498046875,4549.22998046875,4549.22998046875,15560000,4554.660595703125,,40.239235347855306,-47.37891189642834,-0.11417883493203358,4549.259765625
2023-11-28 14:00:00-05:00,4549.240234375,4550.330078125,4549.18017578125,4549.259765625,4549.259765625,14867000,4554.82619140625,,40.32497015573103,-52.13357388092246,0.032102577074637095,4548.41015625
2023-11-28 14:05:00-05:00,4549.240234375,4550.47998046875,4547.68017578125,4548.41015625,4548.41015625,15330000,4554.9651953125,,38.62285287972556,-63.63039963153863,-0.021100963710850254,4548.68017578125
2023-11-28 14:10:00-05:00,4548.4599609375,4550.9501953125,4548.4599609375,4548.68017578125,4548.68017578125,16244000,4555.042802734375,,39.496937243418515,-46.162135484940265,0.0640189943067135,4548.43017578125
2023-11-28 14:15:00-05:00,4548.7001953125,4550.10986328125,4547.93017578125,4548.43017578125,4548.43017578125,15660000,4555.130205078125,,38.943948678808425,-55.093661829680734,0.02287112016411371,4547.83984375
2023-11-28 14:20:00-05:00,4548.39990234375,4550.66015625,4547.27978515625,4547.83984375,4547.83984375,18613000,4555.1998046875,,37.60507318632816,-57.17604302901252,0.019351012985796872,4547.93994140625
2023-11-28 14:25:00-05:00,4547.81005859375,4549.10986328125,4547.81005859375,4547.93994140625,4547.93994140625,13017000,4555.225400390625,,37.994336798532856,-63.477574616575126,-0.07338251893220711,4547.8798828125
2023-11-28 14:30:00-05:00,4547.97021484375,4548.27001953125,4545.43017578125,4547.8798828125,4547.8798828125,16250000,4555.254599609375,,37.84179033718273,-101.13220396697658,-0.07536677873161306,4550.93994140625
2023-11-28 14:35:00-05:00,4547.8798828125,4551.06005859375,4547.83984375,4550.93994140625,4550.93994140625,16056000,4555.351796875,,49.06334348198436,31.255182936908525,-0.002414020631829667,4550.77001953125
2023-11-28 14:40:00-05:00,4551.0,4551.97021484375,4550.14013671875,4550.77001953125,4550.77001953125,14416000,4555.425,,48.5393180356996,74.42755680689346,-0.004398958970265935,4551.3798828125
2023-11-28 14:45:00-05:00,4550.759765625,4552.08984375,4550.47021484375,4551.3798828125,4551.3798828125,14927000,4555.445595703125,,50.57950606736382,82.1841425345523,-0.01867431258739841,4554.43017578125
2023-11-28 14:50:00-05:00,4551.43994140625,4554.56005859375,4551.43994140625,4554.43017578125,4554.43017578125,16407000,4555.356796875,,59.275911551728576,165.1166312388695,0.053601639736052954,4553.02978515625
